ID товара,Наименование,Цена,Город,Промо цена,Ссылка на страницу
3889802,Гематоген Народный глазурь-арахис 40г,26.90,Москва,22.67,https://www.detmir.ru/product/index/id/3889802/
3322326,Стружка Дары Памира Boncocos кокосовая низкой жирности 250г,203,Москва,159,https://www.detmir.ru/product/index/id/3322326/
3604606,Батончик Ого! фруктовый с облепихой 30г,53.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3604606/
3898181,Соломка Вастэко из полбы с паприкой без дрожжей 150г,142.90,Москва,119,https://www.detmir.ru/product/index/id/3898181/
3442417,Чипсы NEWTON из дыни 30г,154.90,Москва,77.12,https://www.detmir.ru/product/index/id/3442417/
4093989,Абрикос Щелкунов сушеный 120 гр,255,Москва,155,https://www.detmir.ru/product/index/id/4093989/
3286036,Орехи Семушка кешью сушеный 40г,108.90,Москва,91.97,https://www.detmir.ru/product/index/id/3286036/
3486246,Снеки Зеленика сушеный ананас 15г,128.90,Москва,76.13,https://www.detmir.ru/product/index/id/3486246/
3794841,Батончик BE-KIND цельные злаки-мед 30г,64.90,Москва,50.39,https://www.detmir.ru/product/index/id/3794841/
3328901,Фрукты сушеные Экофермер яблоко75г,149.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3328901/
3496564,Гранола ОлЛайт медовая с попкорном и бананом 40г,64.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3496564/
3649413,Стружка Vitazine кокосовая 300г,237,Москва,149,https://www.detmir.ru/product/index/id/3649413/
3295003,Батончик Bifrut мюсли на фруктозе тропик 30г,24.50,Москва,19.70,https://www.detmir.ru/product/index/id/3295003/
3310259,Чипсы King Island кокосовые 40г,170.90,Москва,109,https://www.detmir.ru/product/index/id/3310259/
3664713,Батончик Аматег Optimus мюсли злаки-клюква 25г,37.10,Москва,31.58,https://www.detmir.ru/product/index/id/3664713/
3664717,Батончик Аматег Optimus мюсли злаки-вишня 25г,37.30,Москва,31.58,https://www.detmir.ru/product/index/id/3664717/
3991967,Батончик More life клубника 40г,43.70,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3991967/
3604603,Батончик Ого! фруктовый вишня в шоколаде 40г,60.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3604603/
3277075,Снеки Зеленика сушеный сладкий перец 30г,172.90,Москва,139,https://www.detmir.ru/product/index/id/3277075/
3310414,Чипсы Happy Monkey кокосовые какао 40г,169.90,Москва,139,https://www.detmir.ru/product/index/id/3310414/
3430075,Пастилки EcoSpace на гречишном чае клубника-топинамбур 40г,174.90,Москва,139,https://www.detmir.ru/product/index/id/3430075/
3491067,Крекеры Bifrut гречневые с зеленью 210г,164.90,Москва,139,https://www.detmir.ru/product/index/id/3491067/
3533582,Фрукты сушеные Gifruit киви 55г,170.90,Москва,139,https://www.detmir.ru/product/index/id/3533582/
3284506,Батончик Take a Slim Bite фруктово-ягодный малина 30г,67.50,Москва,29,https://www.detmir.ru/product/index/id/3284506/
3537113,Снеки Вегенсы сушеные картофель-морковь 50г,80.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3537113/
4044906,Батончик Teen Bar фруктово-ореховый изюм-фундук-бразильский орех 35г,68.90,Москва,58.31,https://www.detmir.ru/product/index/id/4044906/
3294943,Батончик Рототайка на фруктозе вишня 27г,26.70,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3294943/
3498109,Пастила Friends яблоко-апельсин 27г,49.90,Москва,44.45,https://www.detmir.ru/product/index/id/3498109/
3533615,Фрукты сушеные Gifruit хурма 80г,247,Москва,199,https://www.detmir.ru/product/index/id/3533615/
3795034,Вафли Вастэко Пиццелли из полбы карри и орегано без соли 33г,58.90,Москва,49.40,https://www.detmir.ru/product/index/id/3795034/
3310373,Снек Лакомства для здоровья лен-клюква 60г,179.90,Москва,129,https://www.detmir.ru/product/index/id/3310373/
3430071,Батончик EcoSpace шелковица-кэроб 55г,154.30,Москва,129,https://www.detmir.ru/product/index/id/3430071/
3533609,Фрукты сушеные Gifruit киви 25г,94.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3533609/
3710573,Батончик Капитан Капитан Сильвер с джемом в шоколадной глазури 50г,34.90,Москва,29.60,https://www.detmir.ru/product/index/id/3710573/
4120007,Изделие кондитерское Buckwheat Кешью и кокос без сахара 70 г,200,Москва,120,https://www.detmir.ru/product/index/id/4120007/
3289642,Батончик Take a Slim Bite фруктово-ягодный матча 30г,60.90,Москва,25.64,https://www.detmir.ru/product/index/id/3289642/
3491027,Батончик Racionika диетический постный апельсин 50г,66.90,Москва,39.50,https://www.detmir.ru/product/index/id/3491027/
3498116,Пастила Friends яблоко-слива 5*27г,215,Москва,179,https://www.detmir.ru/product/index/id/3498116/
3533570,Овощи сушеные Gifruit томат 60г,203,Москва,179,https://www.detmir.ru/product/index/id/3533570/
3533573,Фрукты сушеные Gifruit дыня 90г,359,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3533573/
4106528,Орехи Щелкунов Миндальные лепестки 80 гр,246,Москва,177,https://www.detmir.ru/product/index/id/4106528/
3992460,Батончик ФРУТИЛАД Kids бананово-клубничный 25г в ассортименте,42.10,Москва,31.58,https://www.detmir.ru/product/index/id/3992460/
3296395,Снеки McLloyds органические из кукурузы и гороха сметана-лук 45г,333,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3296395/
3310416,Чипсы Happy Monkey кокосовые карамель-соль 40г,169.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3310416/
3452854,Попкорн Holy Corn СВЧ морская соль 65г,83.30,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3452854/
3455895,Батончик Granolife злаковый кокос-семена чиа 30г,48.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3455895/
3533612,Фрукты сушеные Gifruit дикое яблоко 65г,166.90,Москва,Отсутствует,https://www.detmir.ru/product/index/id/3533612/
3707627,Манго Можно много сублимированное 20г,205,Москва,169,https://www.detmir.ru/product/index/id/3707627/
3976794,Орех Ufeelgood Пекан кленовый сироп-белый шоколад-малина 80г,385,Москва,339,https://www.detmir.ru/product/index/id/3976794/
4086879,Орехи Щелкунов Грецкий очищенный 120 гр,287,Москва,169,https://www.detmir.ru/product/index/id/4086879/
3298575,Батончик Фруктовая Энергия Фрутилад облепиха 30г,45.50,Москва,40.49,https://www.detmir.ru/product/index/id/3298575/
3322299,Батончик Дары Памира Шелковица с Памира шелковица 20г,55.50,Москва,46.43,https://www.detmir.ru/product/index/id/3322299/
3537112,Снеки Вегенсы сушеные морковь-яблоко 50г,117.90,Москва,82.07,https://www.detmir.ru/product/index/id/3537112/
3533590,Фрукты сушеные Gifruit киви 250г,405,Москва,319,https://www.detmir.ru/product/index/id/3533590/
3664714,Батончик Аматег Optimus мюсли злаки-кокос 25г,37.10,Москва,31.58,https://www.detmir.ru/product/index/id/3664714/
3664715,Батончик Аматег Optimus мюсли злаки-яблоко-корица 25г,37.30,Москва,31.58,https://www.detmir.ru/product/index/id/3664715/
